,gvkey,conm,datadate1,datadate2,cik,source,coname,fndate,lndate,n10k,n10k_nt,n10k_a,n10q,n10q_nt,n10q_a,ndef,n8k,ntot,flag
1253,171022,STEMLINE THERAPEUTICS INC,2010-12-31,2019-12-31,0001264587,COMPN,STEMLINE THERAPEUTICS INC,2003-09-24,2021-02-12,8.0,0.0,0.0,23.0,0.0,1.0,12.0,61.0,441.0,3.0
1254,171097,HYPERION THERAPEUTICS INC,2007-12-31,2014-12-31,0001386858,COMPN,HYPERION THERAPEUTICS INC,2007-01-05,2016-02-11,5.0,0.0,2.0,10.0,0.0,2.0,2.0,47.0,350.0,3.0
1255,171187,PHIO PHARMACEUTICALS CORP,2012-12-31,2023-12-31,0001533040,COMPN,PHIO PHARMACEUTICALS CORP.,2011-10-25,2024-05-28,13.0,0.0,1.0,40.0,0.0,3.0,33.0,147.0,727.0,3.0
1256,174134,PTC THERAPEUTICS INC,2004-12-31,2023-12-31,0001070081,COMPN,"PTC THERAPEUTICS, INC.",2004-01-02,2024-05-24,12.0,0.0,1.0,33.0,0.0,0.0,23.0,137.0,956.0,3.0
1257,174136,ACHILLION PHARMACEUTICALS,2004-12-31,2018-12-31,0001070336,COMPN,ACHILLION PHARMACEUTICALS INC,2004-07-26,2021-02-16,13.0,0.0,0.0,40.0,0.0,0.0,26.0,133.0,926.0,3.0
1258,174160,MICROMET INC,2004-12-31,2011-12-31,0001131907,COMPN,"MICROMET, INC.",2002-02-05,2013-02-14,12.0,0.0,3.0,25.0,0.0,0.0,11.0,117.0,711.0,3.0
1259,174507,PHARMASSET INC,2002-12-31,2011-09-30,0001301081,COMPN,PHARMASSET INC,2004-08-19,2013-02-12,5.0,0.0,0.0,14.0,0.0,0.0,6.0,69.0,441.0,3.0
1260,174648,OSIRIS THERAPEUTICS INC,2004-12-31,2018-12-31,0000912815,FDATE,OSIRIS THERAPEUTICS INC,1997-07-17,2004-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0
1261,174648,OSIRIS THERAPEUTICS INC,2004-12-31,2018-12-31,0001360886,COMPN,"OSIRIS THERAPEUTICS, INC.",2006-05-12,2019-04-29,17.0,5.0,1.0,40.0,7.0,1.0,19.0,159.0,537.0,3.0
1262,174743,ARTES MEDICAL INC,2001-12-31,2007-12-31,0001351197,COMPN,ARTES MEDICAL INC,2006-01-20,2012-07-13,3.0,0.0,1.0,6.0,0.0,0.0,15.0,43.0,193.0,3.0
1263,175008,AMICUS THERAPEUTICS INC,2004-12-31,2023-12-31,0001178879,COMPN,"AMICUS THERAPEUTICS, INC.",2002-07-25,2024-06-05,18.0,0.0,1.0,51.0,0.0,0.0,28.0,306.0,1980.0,3.0
1264,175013,IMMUNOCELLULAR THERPTICS LTD,2008-12-31,2017-12-31,,NOLNK,,,,,,,,,,,,,0.0
1265,175064,SYNERGY PHARMACEUTICALS INC,2008-12-31,2017-12-31,0001347613,COMPN,"SYNERGY PHARMACEUTICALS, INC.",2005-12-15,2019-05-02,17.0,1.0,4.0,45.0,5.0,1.0,15.0,232.0,639.0,3.0
1266,175064,SYNERGY PHARMACEUTICALS INC,2008-12-31,2017-12-31,0001347613,COMPN,SYNERGY PHARMACEUTICALS LLC,2005-12-15,2019-05-02,17.0,1.0,4.0,45.0,5.0,1.0,15.0,232.0,639.0,3.0
1267,175153,TRUBION PHARMACEUTICALS INC,2001-12-31,2009-12-31,0001298521,COMPN,"TRUBION PHARMACEUTICALS, INC",2004-07-23,2011-02-14,4.0,0.0,0.0,13.0,0.0,1.0,4.0,40.0,282.0,3.0
1268,175308,SUCAMPO PHARMACEUTICALS INC,2006-12-31,2016-12-31,0001365216,COMPN,"SUCAMPO PHARMACEUTICALS, INC.",2006-06-19,2018-02-23,13.0,0.0,3.0,32.0,0.0,0.0,11.0,223.0,862.0,3.0
1269,175424,SONOMA PHARMACEUTICALS INC,2006-03-31,2023-03-31,0001367083,COMPN,"SONOMA PHARMACEUTICALS, INC.",2002-01-15,2024-04-09,21.0,3.0,1.0,61.0,4.0,5.0,33.0,196.0,878.0,3.0
1270,175483,CADENCE PHARMACEUTICALS INC,2004-12-31,2013-12-31,0001333248,COMPN,CADENCE PHARMACEUTICALS INC,2005-07-13,2014-04-14,9.0,0.0,1.0,22.0,0.0,0.0,7.0,120.0,700.0,3.0
1271,175490,YIELD10 BIOSCIENCE INC,2004-12-31,2023-12-31,0001121702,COMPN,"YIELD10 BIOSCIENCE, INC.",2002-04-25,2024-05-28,18.0,0.0,0.0,56.0,1.0,2.0,24.0,199.0,1178.0,3.0
1272,175533,INFINITY PHARMACEUTICALS INC,2006-12-31,2022-12-31,0001113148,COMPN,"INFINITY PHARMACEUTICALS, INC.",2000-05-09,2023-11-20,24.0,0.0,1.0,73.0,0.0,3.0,40.0,268.0,1187.0,3.0
1273,175533,INFINITY PHARMACEUTICALS INC,2006-12-31,2022-12-31,0001177775,COMPH,"INFINITY DISCOVERY, INC",2002-06-27,2007-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0
1274,175533,INFINITY PHARMACEUTICALS INC,2006-12-31,2022-12-31,0001177775,FDATE,"INFINITY DISCOVERY, INC",2002-06-27,2007-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0
1275,175966,CATALYST PHARMACEUTICALS INC,2004-12-31,2023-12-31,0001230131,COMPH,,,,,,,,,,,,,0.0
1276,175966,CATALYST PHARMACEUTICALS INC,2004-12-31,2023-12-31,0001369568,COMPN,"CATALYST PHARMACEUTICALS, INC.",2003-04-30,2024-06-05,22.0,0.0,4.0,53.0,0.0,0.0,20.0,277.0,1127.0,3.0
1277,175995,TALECRIS BIOTHERAPEUTCS HLDG,2004-12-31,2010-12-31,0001405197,COMPN,TALECRIS BIOTHERAPEUTICS HOLDINGS CORP.,2007-07-27,2011-06-13,2.0,0.0,0.0,5.0,0.0,0.0,3.0,33.0,236.0,3.0
1278,176017,ATHERSYS INC,2006-12-31,2022-12-31,0001051521,FDATE,ATHERSYS INC /OH,2000-10-12,2012-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0
1279,176017,ATHERSYS INC,2006-12-31,2022-12-31,0001051521,CUSIP,ATHERSYS INC /OH,2000-10-12,2012-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0
1280,176017,ATHERSYS INC,2006-12-31,2022-12-31,0001317875,FDATE,ATHERSYS INC,2005-02-14,2013-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
1281,176017,ATHERSYS INC,2006-12-31,2022-12-31,0001317875,CUSIP,ATHERSYS INC,2005-02-14,2013-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
1282,176017,ATHERSYS INC,2006-12-31,2022-12-31,0001368148,COMPN,"ATHERSYS, INC / NEW",2006-07-06,2024-04-05,19.0,2.0,0.0,56.0,3.0,1.0,25.0,197.0,948.0,3.0
1283,176022,EMERGENT BIOSOLUTIONS INC,2004-12-31,2023-12-31,0001367644,COMPN,EMERGENT BIOSOLUTIONS INC.,2006-08-14,2024-06-06,22.0,0.0,4.0,54.0,1.0,1.0,28.0,292.0,1514.0,3.0
1284,176199,WAFERGEN BIO-SYSTEMS INC,2011-12-31,2015-12-31,0001368993,COMPN,"WAFERGEN BIO-SYSTEMS, INC.",2006-08-09,2017-03-13,15.0,0.0,6.0,35.0,2.0,1.0,18.0,115.0,663.0,3.0
1285,176275,OBAGI MEDICAL PRODUCTS INC,2003-12-31,2012-12-31,0001126476,FDATE,OMP INC,2000-11-17,2001-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0
1286,176275,OBAGI MEDICAL PRODUCTS INC,2003-12-31,2012-12-31,0001375247,COMPN,"OBAGI MEDICAL PRODUCTS, INC.",2006-09-13,2013-05-13,9.0,0.0,2.0,18.0,0.0,0.0,10.0,64.0,355.0,3.0
1287,176594,OPTIMER PHARMACEUTICALS INC,2003-12-31,2012-12-31,0001142576,COMPN,OPTIMER PHARMACEUTICALS INC,2005-05-13,2015-03-26,9.0,1.0,1.0,20.0,0.0,0.0,16.0,98.0,566.0,3.0
1288,176636,HARROW INC,2010-12-31,2023-12-31,0001360214,COMPN,"HARROW, INC.",2006-07-21,2024-05-13,20.0,1.0,1.0,54.0,0.0,0.0,23.0,234.0,757.0,3.0
1289,176663,COUGAR BIOTECHNOLOGY INC,2005-12-31,2008-12-31,0001335102,COMPN,"COUGAR BIOTECHNOLOGY, INC.",2005-08-03,2010-02-16,5.0,0.0,1.0,14.0,2.0,1.0,3.0,42.0,241.0,3.0
1290,176663,COUGAR BIOTECHNOLOGY INC,2005-12-31,2008-12-31,0001349338,CUSIP,COUGAR BIOTECHNOLOGY INC,2005-12-22,2009-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0
1291,176663,COUGAR BIOTECHNOLOGY INC,2005-12-31,2008-12-31,0001349338,FDATE,COUGAR BIOTECHNOLOGY INC,2005-12-22,2009-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0
1292,176861,OREXIGEN THERAPEUTICS INC,2005-12-31,2016-12-31,0001278906,CUSIP,OREXIGEN THERAPEUTICS INC,2004-02-04,2013-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0
1293,176861,OREXIGEN THERAPEUTICS INC,2005-12-31,2016-12-31,0001278906,FDATE,OREXIGEN THERAPEUTICS INC,2004-02-04,2013-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0
1294,176861,OREXIGEN THERAPEUTICS INC,2005-12-31,2016-12-31,0001382911,COMPN,"OREXIGEN THERAPEUTICS, INC.",2006-12-19,2019-06-04,13.0,0.0,3.0,35.0,0.0,2.0,14.0,222.0,963.0,3.0
1295,177110,NEUROGESX INC,2002-12-31,2011-12-31,0001385830,COMPN,NEUROGESX INC,2007-02-07,2017-02-13,8.0,1.0,2.0,18.0,0.0,0.0,6.0,120.0,513.0,3.0
1296,177179,CELLULAR BIOMEDICINE GROUP,2012-12-31,2019-12-31,0001378624,COMPN,"CELLULAR BIOMEDICINE GROUP, INC.",2006-10-31,2021-03-03,25.0,5.0,5.0,58.0,6.0,10.0,26.0,167.0,577.0,3.0
1297,177182,OPIANT PHARMACEUTICALS INC,2010-07-31,2021-12-31,0001385508,COMPN,"OPIANT PHARMACEUTICALS, INC.",2007-01-11,2023-07-11,22.0,1.0,5.0,60.0,2.0,10.0,22.0,155.0,578.0,3.0
1298,177226,US STEM CELL INC,2005-12-31,2022-12-31,0001105159,COMPH,BIOHEART INC,2002-05-30,2008-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0
1299,177226,US STEM CELL INC,2005-12-31,2022-12-31,0001388319,COMPN,"U.S. STEM CELL, INC.",2007-02-13,2023-05-15,30.0,6.0,8.0,55.0,7.0,2.0,6.0,103.0,532.0,3.0
1300,177228,NOVABAY PHARMACEUTICALS INC,2005-12-31,2023-12-31,0001389545,COMPN,"NOVABAY PHARMACEUTICALS, INC.",2007-02-14,2024-05-31,23.0,0.0,6.0,52.0,0.0,2.0,44.0,188.0,1151.0,3.0
1301,177285,SIRTRIS PHARMACEUTICALS INC,2004-12-31,2007-12-31,0001388775,COMPN,"SIRTRIS PHARMACEUTICALS, INC.",2007-03-01,2008-06-05,2.0,0.0,1.0,3.0,0.0,0.0,0.0,10.0,116.0,3.0
1302,177313,AEGERION PHARMACEUTICALS INC,2006-12-31,2015-12-31,0001338042,COMPN,"AEGERION PHARMACEUTICALS, INC.",2005-09-02,2019-08-09,9.0,1.0,2.0,21.0,2.0,0.0,13.0,91.0,628.0,3.0
1303,177367,CHROMADEX CORP,2010-12-31,2023-12-31,0001386570,COMPN,CHROMADEX CORP.,2007-01-18,2024-05-08,20.0,0.0,3.0,62.0,5.0,5.0,28.0,209.0,880.0,3.0
1304,177606,VIA PHARMACEUTICALS INC,2005-12-31,2010-12-31,0001003929,COMPN,"VIA PHARMACEUTICALS, INC.",1996-05-15,2011-03-25,18.0,0.0,3.0,45.0,0.0,1.0,16.0,117.0,546.0,3.0
1305,177606,VIA PHARMACEUTICALS INC,2005-12-31,2010-12-31,0001303387,FDATE,VIA PHARMACEUTICALS INC (PRE-MERGER),2004-09-15,2009-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
1306,177606,VIA PHARMACEUTICALS INC,2005-12-31,2010-12-31,0001303387,CUSIP,VIA PHARMACEUTICALS INC (PRE-MERGER),2004-09-15,2009-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
1307,177606,VIA PHARMACEUTICALS INC,2005-12-31,2010-12-31,0001303387,COMPH,VIA PHARMACEUTICALS INC (PRE-MERGER),2004-09-15,2009-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
1308,177764,THERIVA BIOLOGICS INC,2005-12-31,2023-12-31,0000894158,COMPN,"THERIVA BIOLOGICS, INC.",1996-05-07,2024-05-23,37.0,3.0,6.0,87.0,0.0,3.0,44.0,316.0,907.0,3.0
1309,178097,CUMBERLAND PHARMACEUTICALS,2007-12-31,2023-12-31,0001087294,COMPN,CUMBERLAND PHARMACEUTICALS INC,2002-05-02,2024-05-10,15.0,0.0,0.0,46.0,0.0,1.0,21.0,203.0,885.0,3.0
1310,178157,MIMEDX GROUP INC,2011-12-31,2023-12-31,0001376339,COMPN,"MIMEDX GROUP, INC.",2007-03-06,2024-06-06,29.0,3.0,9.0,56.0,8.0,0.0,96.0,257.0,1168.0,3.0
1311,178291,LIXTE BIOTECHNOLOGY HOLDINGS,2012-12-31,2023-12-31,0001335105,COMPN,"LIXTE BIOTECHNOLOGY HOLDINGS, INC.",2005-08-03,2024-06-05,22.0,0.0,3.0,58.0,2.0,0.0,9.0,93.0,376.0,3.0
1312,178413,FITLIFE BRANDS INC,2007-12-31,2023-12-31,0001374328,COMPN,"FITLIFE BRANDS, INC.",2006-09-07,2024-06-04,31.0,7.0,6.0,59.0,6.0,1.0,9.0,128.0,470.0,3.0
1313,178531,MAP PHARMACEUTICALS INC,2004-12-31,2011-12-31,0001302256,CUSIP,MAP PHARMACEUTICALS INC,2004-09-01,2013-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
1314,178531,MAP PHARMACEUTICALS INC,2004-12-31,2011-12-31,0001401923,COMPN,"MAP PHARMACEUTICALS, INC.",2007-06-18,2014-02-07,8.0,1.0,2.0,19.0,0.0,3.0,5.0,82.0,527.0,3.0
1315,178547,TARGANTA THERAPEUTICS CORP,2002-05-31,2007-12-31,0001398161,COMPN,TARGANTA THERAPEUTICS CORP.,2007-05-11,2009-03-30,1.0,0.0,0.0,4.0,0.0,0.0,1.0,19.0,138.0,3.0
1316,178752,NANOSPHERE INC,2006-12-31,2015-12-31,0001105184,COMPN,NANOSPHERE INC,2002-02-28,2016-07-22,12.0,0.0,3.0,31.0,1.0,4.0,9.0,101.0,518.0,3.0
1317,178799,ARYX THERAPEUTICS INC,2002-12-31,2009-12-31,0001410064,COMPN,"ARYX THERAPEUTICS, INC.",2007-08-30,2011-04-11,4.0,1.0,0.0,10.0,0.0,0.0,3.0,53.0,245.0,3.0
1318,178800,BIOFORM MEDICAL INC,2003-06-30,2009-06-30,0001282393,COMPN,BIOFORM MEDICAL INC,2004-02-25,2010-04-14,2.0,0.0,0.0,8.0,0.0,0.0,4.0,24.0,187.0,3.0
1319,178855,ABRAXIS BIOSCIENCE INC,2002-12-31,2009-12-31,0001141399,COMPH,"APP PHARMACEUTICALS, INC.",2001-10-03,2008-09-30,12.0,1.0,4.0,22.0,1.0,1.0,8.0,55.0,280.0,2.0
1320,178855,ABRAXIS BIOSCIENCE INC,2002-12-31,2009-12-31,0001409012,COMPN,"ABRAXIS BIOSCIENCE, INC.",2007-08-09,2010-10-25,6.0,0.0,3.0,10.0,0.0,1.0,8.0,32.0,184.0,3.0
1321,178972,BG MEDICINE INC,2006-12-31,2015-12-31,0001407038,COMPN,"BG MEDICINE, INC.",2007-08-03,2016-06-27,9.0,1.0,2.0,19.0,0.0,4.0,7.0,73.0,360.0,3.0
1322,179428,DARA BIOSCIENCES INC,2007-12-31,2014-12-31,0000919745,COMPN,MIDATECH PHARMA US INC.,1996-05-14,2015-12-14,27.0,0.0,8.0,64.0,0.0,4.0,34.0,249.0,865.0,2.0
1323,179438,ANACOR PHARMACEUTICALS INC,2008-12-31,2015-12-31,0001411158,COMPN,"ANACOR PHARMACEUTICALS, INC.",2007-08-31,2016-07-11,6.0,0.0,0.0,16.0,0.0,0.0,6.0,91.0,558.0,3.0
1324,179461,AYTU BIOPHARMA INC,2014-06-30,2023-06-30,0001385818,COMPN,"AYTU BIOPHARMA, INC",2007-01-11,2024-05-15,23.0,2.0,3.0,58.0,2.0,4.0,29.0,208.0,799.0,3.0
1325,179598,CELLDEX THERAPEUTICS INC,2005-12-31,2023-12-31,0000744218,COMPN,"CELLDEX THERAPEUTICS, INC.",1995-04-06,2024-06-05,37.0,1.0,7.0,94.0,1.0,5.0,32.0,221.0,1152.0,3.0
1326,179598,CELLDEX THERAPEUTICS INC,2005-12-31,2023-12-31,0001286517,FDATE,CELLDEX THERAPEUTICS INC,2004-04-09,2015-02-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,3.0
1327,179598,CELLDEX THERAPEUTICS INC,2005-12-31,2023-12-31,0001286517,CUSIP,CELLDEX THERAPEUTICS INC,2004-04-09,2015-02-04,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,3.0
1328,179671,CHEMOCENTRYX INC,2005-12-31,2021-12-31,0001340652,COMPN,"CHEMOCENTRYX, INC.",2007-11-09,2022-10-31,11.0,0.0,0.0,32.0,0.0,0.0,19.0,118.0,782.0,3.0
1329,179686,ZOGENIX INC,2008-12-31,2021-12-31,0001375151,COMPN,"ZOGENIX, INC.",2006-09-08,2022-05-16,15.0,0.0,3.0,34.0,0.0,1.0,22.0,219.0,886.0,3.0
1330,179731,INSYS THERAPEUTICS INC,2011-12-31,2018-12-31,0000942788,CUSIP,NEOPHARM INC,1996-05-10,2009-03-13,21.0,2.0,6.0,44.0,3.0,3.0,31.0,101.0,434.0,2.0
1331,179731,INSYS THERAPEUTICS INC,2011-12-31,2018-12-31,0000942788,FDATE,NEOPHARM INC,1996-05-10,2009-03-13,21.0,2.0,6.0,44.0,3.0,3.0,31.0,101.0,434.0,2.0
1332,179731,INSYS THERAPEUTICS INC,2011-12-31,2018-12-31,0001409532,COMPH,"INSYS THERAPEUTICS, INC.",2007-08-17,2008-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0
1333,179731,INSYS THERAPEUTICS INC,2011-12-31,2018-12-31,0001409532,FDATE,"INSYS THERAPEUTICS, INC.",2007-08-17,2008-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0
1334,179731,INSYS THERAPEUTICS INC,2011-12-31,2018-12-31,0001516479,COMPN,"INSYS THERAPEUTICS, INC.",2011-03-30,2020-02-11,8.0,1.0,1.0,25.0,3.0,3.0,6.0,89.0,406.0,3.0
1335,179834,CAREDX INC,2012-12-31,2023-12-31,0001217234,COMPN,"CAREDX, INC.",2003-01-31,2024-05-30,14.0,1.0,3.0,36.0,3.0,3.0,22.0,139.0,1131.0,3.0
1336,179841,CODEXIS INC,2008-12-31,2023-12-31,0001200375,COMPN,"CODEXIS, INC.",2002-10-11,2024-05-14,15.0,1.0,0.0,45.0,0.0,2.0,25.0,169.0,861.0,3.0
1337,180057,IOVANCE BIOTHERAPEUTICS INC,2009-12-31,2023-12-31,0001425205,COMPN,"IOVANCE BIOTHERAPEUTICS, INC.",2008-01-29,2024-06-05,22.0,3.0,3.0,60.0,8.0,3.0,25.0,232.0,875.0,3.0
1338,180231,CPEX PHARMACEUTICALS INC,2002-12-31,2010-12-31,0001418919,COMPN,"CPEX PHARMACEUTICALS, INC.",2007-12-21,2011-05-03,4.0,0.0,1.0,8.0,0.0,0.0,17.0,36.0,214.0,3.0
1339,180363,ALIMERA SCIENCES INC,2008-12-31,2023-12-31,0001267602,COMPN,ALIMERA SCIENCES INC,2003-10-20,2024-05-16,18.0,0.0,4.0,44.0,0.0,1.0,35.0,199.0,1042.0,3.0
1340,180683,IBIO INC,2009-06-30,2023-06-30,0001059975,FDATE,PHYTOTECH INC /NJ/,1998-04-22,1998-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0
1341,180683,IBIO INC,2009-06-30,2023-06-30,0001110529,FDATE,NUCYCLE THERAPY INC,2000-05-11,2000-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
1342,180683,IBIO INC,2009-06-30,2023-06-30,0001420720,COMPN,"IBIO, INC.",2008-03-07,2024-06-05,30.0,7.0,7.0,60.0,9.0,3.0,44.0,178.0,729.0,3.0
1343,180866,MYOS RENS TECHNOLOGY INC,2010-12-31,2020-12-31,,NOLNK,,,,,,,,,,,,,0.0
1344,180866,MYOS RENS TECHNOLOGY INC,2010-12-31,2020-12-31,0001402479,CUSIP,"MEDAVAIL HOLDINGS, INC.",2007-06-27,2024-03-21,22.0,4.0,2.0,59.0,8.0,3.0,18.0,148.0,629.0,2.0
1345,181617,CORNERSTONE THERAPEUTICS INC,2004-12-31,2012-12-31,0001145404,COMPN,CORNERSTONE THERAPEUTICS INC,2002-11-12,2014-02-14,12.0,1.0,2.0,29.0,0.0,0.0,25.0,169.0,787.0,3.0
1346,182015,FACET BIOTECH CORP,2004-12-31,2009-12-31,0001441848,COMPN,ABBOTT BIOTHERAPEUTICS CORP,2008-08-13,2010-11-08,3.0,0.0,1.0,4.0,0.0,1.0,4.0,40.0,232.0,2.0
1347,182023,ONCOSEC MEDICAL INC,2011-07-31,2022-07-31,0001444307,COMPN,ONCOSEC MEDICAL INC,2008-09-03,2024-02-13,21.0,2.0,5.0,49.0,4.0,1.0,64.0,152.0,795.0,3.0
1348,182309,ARCA BIOPHARMA INC,2007-12-31,2023-12-31,0000907654,COMPN,"ARCA BIOPHARMA, INC.",1997-06-12,2024-06-06,31.0,0.0,4.0,84.0,0.0,3.0,49.0,371.0,1308.0,3.0
1349,182826,DMK PHARMACEUTICALS CORP,2010-03-31,2022-12-31,0000887247,COMPN,DMK PHARMACEUTICALS CORP,1996-02-13,2024-03-21,50.0,7.0,16.0,105.0,15.0,9.0,55.0,313.0,1209.0,3.0
1350,182902,CREATIVE MED TECH HLDG INC,2019-12-31,2023-12-31,0001187953,COMPN,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",2002-09-13,2024-06-05,23.0,2.0,5.0,54.0,3.0,5.0,9.0,93.0,341.0,3.0
1351,183101,MYREXIS INC,2004-06-30,2013-06-30,0001459450,COMPN,"MYREXIS, INC.",2009-04-01,2021-08-17,7.0,0.0,2.0,12.0,0.0,0.0,9.0,42.0,261.0,3.0
1352,183322,THERAPEUTICSMD INC,2011-12-31,2023-12-31,0000025743,COMPN,"THERAPEUTICSMD, INC.",1995-08-16,2024-05-10,38.0,3.0,6.0,94.0,2.0,5.0,33.0,269.0,1124.0,3.0
1353,183593,OMEROS CORP,2007-12-31,2023-12-31,0001285819,COMPN,OMEROS CORP,2004-03-31,2024-06-03,16.0,0.0,1.0,44.0,0.0,0.0,16.0,155.0,706.0,3.0
1354,183602,SORRENTO THERAPEUTICS INC,2009-12-31,2022-12-31,0000850261,COMPN,"SORRENTO THERAPEUTICS, INC.",2006-07-14,2023-11-07,34.0,5.0,8.0,74.0,8.0,7.0,24.0,338.0,1162.0,3.0
1355,183729,ORGENESIS INC,2011-11-30,2023-12-31,0001460602,COMPN,ORGENESIS INC.,2009-04-02,2024-06-06,19.0,3.0,1.0,63.0,10.0,10.0,18.0,153.0,470.0,3.0
1356,183879,ANTHERA PHARMACEUTCLS INC,2008-12-31,2017-12-31,0001316175,COMPN,ANTHERA PHARMACEUTICALS INC,2005-01-31,2018-09-12,9.0,0.0,1.0,27.0,0.0,2.0,17.0,127.0,692.0,3.0
1357,183879,ANTHERA PHARMACEUTCLS INC,2008-12-31,2017-12-31,0001338042,CUSIP,"AEGERION PHARMACEUTICALS, INC.",2005-09-02,2019-08-09,9.0,1.0,2.0,21.0,2.0,0.0,13.0,91.0,628.0,3.0
1358,183945,CORMEDIX INC,2008-12-31,2023-12-31,0001410098,COMPN,CORMEDIX INC.,2007-08-14,2024-05-22,20.0,0.0,6.0,51.0,1.0,7.0,33.0,265.0,981.0,3.0
1359,184046,AVEO PHARMACEUTICALS INC,2008-12-31,2021-12-31,0001325879,COMPN,"AVEO PHARMACEUTICALS, INC.",2005-04-27,2023-01-30,17.0,2.0,3.0,40.0,0.0,1.0,34.0,196.0,1019.0,3.0
1360,184079,TENGION INC,2005-12-31,2013-12-31,0001296391,COMPN,TENGION INC,2004-07-01,2021-02-11,7.0,0.0,3.0,22.0,1.0,6.0,8.0,78.0,435.0,3.0
1361,184114,TRIUS THERAPEUTICS INC,2005-12-31,2012-12-31,0001356857,COMPN,TRIUS THERAPEUTICS INC,2006-03-07,2014-02-14,3.0,0.0,0.0,10.0,0.0,0.0,3.0,43.0,396.0,3.0
1362,184256,IRONWOOD PHARMACEUTICALS INC,2007-12-31,2023-12-31,0001446847,COMPN,IRONWOOD PHARMACEUTICALS INC,2008-09-26,2024-06-06,17.0,0.0,2.0,43.0,0.0,0.0,36.0,166.0,1253.0,3.0
1363,184339,DS HEALTHCARE GROUP INC,2009-12-31,2015-12-31,0001463959,COMPN,"DS HEALTHCARE GROUP, INC.",2009-05-22,2018-08-31,16.0,8.0,0.0,39.0,8.0,6.0,9.0,83.0,311.0,3.0
1364,184465,AMPIO PHARMACEUTICALS INC,2009-12-31,2023-12-31,0001411906,COMPN,"AMPIO PHARMACEUTICALS, INC.",2007-10-05,2024-04-15,21.0,0.0,4.0,52.0,1.0,2.0,24.0,195.0,613.0,3.0
1365,184487,PERNIX THERAPEUTICS HOLDINGS,2010-12-31,2017-12-31,0001024126,COMPN,"PERNIX THERAPEUTICS HOLDINGS, INC.",1996-11-12,2019-09-25,26.0,1.0,3.0,74.0,4.0,4.0,41.0,213.0,807.0,3.0
1366,184884,NUPATHE INC,2005-12-31,2012-12-31,0001375200,COMPN,NUPATHE INC.,2006-09-07,2014-03-19,3.0,0.0,0.0,11.0,0.0,0.0,3.0,53.0,362.0,3.0
1367,184961,FURIEX PHARMACEUTICALS INC,2005-12-31,2013-12-31,0001484478,COMPN,"FURIEX PHARMACEUTICALS, INC.",2010-02-24,2015-02-17,4.0,0.0,0.0,13.0,0.0,1.0,11.0,44.0,298.0,3.0
1368,185193,XTANT MEDICAL HOLDINGS INC,2010-12-31,2023-12-31,0001453593,COMPN,"XTANT MEDICAL HOLDINGS, INC.",2009-04-06,2024-05-15,18.0,1.0,2.0,50.0,3.0,3.0,17.0,377.0,985.0,3.0
1369,185289,ASSEMBLY BIOSCIENCES INC,2008-12-31,2023-12-31,0001426800,COMPN,"ASSEMBLY BIOSCIENCES, INC.",2008-02-07,2024-06-03,17.0,1.0,2.0,43.0,2.0,1.0,33.0,164.0,764.0,3.0
1370,185346,COMPLETE GENOMICS INC,2005-12-31,2011-12-31,0001361103,COMPN,COMPLETE GENOMICS INC,2006-04-19,2014-02-11,3.0,1.0,0.0,7.0,0.0,0.0,4.0,29.0,285.0,3.0
